title,revenue,budget,genres,imdbRating,BoxOffice
Fatal Instinct,0.0,0,Comedy,5.7,"$7,839,327"
Fatal Instinct,0.0,0,Comedy,5.7,"$7,839,327"
Farewell My Concubine,0.0,0,Drama,8.1,"$5,549,086"
Farewell My Concubine,0.0,0,Drama,8.1,"$5,549,086"
Farewell My Concubine,0.0,0,Drama,8.1,"$5,549,086"
The Favor,0.0,0,"Drama, Comedy, Romance",5.2,"$3,134,381"
The Favor,0.0,0,"Drama, Comedy, Romance",5.2,"$3,134,381"
Fearless,0.0,0,Drama,7.6,"$24,633,730"
Fearless,0.0,0,Drama,7.6,"$24,633,730"
Fearless,0.0,0,Drama,7.6,"$24,633,730"
Fear of a Black Hat,0.0,0,Comedy,7.2,"$233,824"
Fear of a Black Hat,0.0,0,Comedy,7.2,"$233,824"
With Honors,0.0,0,"Comedy, Drama",6.7,"$20,016,254"
With Honors,0.0,0,"Comedy, Drama",6.7,"$20,016,254"
Flesh and Bone,9488998.0,0,"Drama, Mystery, Romance",7.8,
Widows' Peak,0.0,0,"Comedy, Thriller, Mystery, Romance, Foreign",6.7,"$6,243,722"
Widows' Peak,0.0,0,"Comedy, Thriller, Mystery, Romance, Foreign",6.7,"$6,243,722"
Widows' Peak,0.0,0,"Comedy, Thriller, Mystery, Romance, Foreign",6.7,"$6,243,722"
For Love or Money,11146270.0,30000000,"Comedy, Romance",6.2,"$11,146,270"
For Love or Money,11146270.0,30000000,"Comedy, Romance",6.2,"$11,146,270"
For Love or Money,11146270.0,30000000,"Comedy, Romance",6.2,"$11,146,270"
The Firm,270248367.0,42000000,"Drama, Mystery, Thriller",6.9,"$158,348,367"
The Firm,270248367.0,42000000,"Drama, Mystery, Thriller",6.9,"$158,348,367"
The Firm,270248367.0,42000000,"Drama, Mystery, Thriller",6.9,"$158,348,367"
Free Willy,153698625.0,20000000,"Family, Adventure",6.1,"$77,709,806"
Free Willy,153698625.0,20000000,"Family, Adventure",6.1,"$77,709,806"
Free Willy,153698625.0,20000000,"Family, Adventure",6.1,"$77,709,806"
Fresh,0.0,0,"Crime, Drama, Thriller",6.7,N/A
Fresh,0.0,0,"Crime, Drama, Thriller",6.7,N/A
Fresh,0.0,0,"Crime, Drama, Thriller",6.7,N/A
The Fugitive,368875760.0,44000000,"Adventure, Action, Thriller, Crime, Mystery",7.8,"$183,875,760"
The Fugitive,368875760.0,44000000,"Adventure, Action, Thriller, Crime, Mystery",7.8,"$183,875,760"
The Fugitive,368875760.0,44000000,"Adventure, Action, Thriller, Crime, Mystery",7.8,"$183,875,760"
Geronimo: An American Legend,18635620.0,35000000,"History, Action, Drama, Western",6.5,"$18,635,620"
Geronimo: An American Legend,18635620.0,35000000,"History, Action, Drama, Western",6.5,"$18,635,620"
Geronimo: An American Legend,18635620.0,35000000,"History, Action, Drama, Western",6.5,"$18,635,620"
The Getaway,30.0,0,"Drama, Action, Thriller",7.3,N/A
The Getaway,30.0,0,"Drama, Action, Thriller",7.3,N/A
The Getaway,30.0,0,"Drama, Action, Thriller",7.3,N/A
Getting Even with Dad,0.0,30000000,"Family, Comedy, Crime",4.9,"$18,869,594"
Getting Even with Dad,0.0,30000000,"Family, Comedy, Crime",4.9,"$18,869,594"
Getting Even with Dad,0.0,30000000,"Family, Comedy, Crime",4.9,"$18,869,594"
Go Fish,0.0,0,"Drama, Romance",5.7,"$2,405,285"
Go Fish,0.0,0,"Drama, Romance",5.7,"$2,405,285"
Go Fish,0.0,0,"Drama, Romance",5.7,"$2,405,285"
A Good Man in Africa,0.0,0,"Comedy, Drama",5.0,"$2,308,390"
Guilty as Sin,22886222.0,0,"Drama, Thriller",5.7,"$22,866,222"
Guilty as Sin,22886222.0,0,"Drama, Thriller",5.7,"$22,866,222"
Guilty as Sin,22886222.0,0,"Drama, Thriller",5.7,"$22,866,222"
Hard Target,74189677.0,18000000,"Action, Adventure, Crime, Thriller",6.2,"$32,589,677"
Hard Target,74189677.0,18000000,"Action, Adventure, Crime, Thriller",6.2,"$32,589,677"
Hard Target,74189677.0,18000000,"Action, Adventure, Crime, Thriller",6.2,"$32,589,677"
Hot Shots! Part Deux,133752825.0,25000000,"Action, Comedy, War",6.6,"$38,922,972"
Hot Shots! Part Deux,133752825.0,25000000,"Action, Comedy, War",6.6,"$38,922,972"
Live Nude Girls,0.0,0,Comedy,5.2,"$23,808"
The Englishman Who Went Up a Hill But Came Down a Mountain,0.0,0,"Drama, Comedy, Romance",6.6,"$10,904,930"
The Englishman Who Went Up a Hill But Came Down a Mountain,0.0,0,"Drama, Comedy, Romance",6.6,"$10,904,930"
The Englishman Who Went Up a Hill But Came Down a Mountain,0.0,0,"Drama, Comedy, Romance",6.6,"$10,904,930"
The House of the Spirits,0.0,25000000,"Romance, Drama",6.9,"$6,265,311"
The House of the Spirits,0.0,25000000,"Romance, Drama",6.9,"$6,265,311"
House Party 3,0.0,0,Comedy,4.7,"$19,281,235"
House Party 3,0.0,0,Comedy,4.7,"$19,281,235"
The Hudsucker Proxy,0.0,30000000,"Comedy, Drama",7.2,"$2,816,518"
The Hudsucker Proxy,0.0,30000000,"Comedy, Drama",7.2,"$2,816,518"
The Hudsucker Proxy,0.0,30000000,"Comedy, Drama",7.2,"$2,816,518"
I'll Do Anything,0.0,40000000,"Comedy, Drama",5.5,"$10,424,645"
I'll Do Anything,0.0,40000000,"Comedy, Drama",5.5,"$10,424,645"
In the Army Now,28881266.0,0,Comedy,4.9,"$28,881,266"
In the Army Now,28881266.0,0,Comedy,4.9,"$28,881,266"
In the Line of Fire,176997168.0,40000000,"Action, Drama, Thriller, Crime, Mystery",7.2,"$102,314,823"
In the Line of Fire,176997168.0,40000000,"Action, Drama, Thriller, Crime, Mystery",7.2,"$102,314,823"
In the Line of Fire,176997168.0,40000000,"Action, Drama, Thriller, Crime, Mystery",7.2,"$102,314,823"
In the Name of the Father,65796862.0,13000000,Drama,8.1,"$25,096,862"
In the Name of the Father,65796862.0,13000000,Drama,8.1,"$25,096,862"
In the Name of the Father,65796862.0,13000000,Drama,8.1,"$25,096,862"
The Inkwell,8880705.0,0,"Comedy, Drama, Romance",6.3,"$8,880,705"
The Inkwell,8880705.0,0,"Comedy, Drama, Romance",6.3,"$8,880,705"
The Inkwell,8880705.0,0,"Comedy, Drama, Romance",6.3,"$8,880,705"
What's Love Got to Do with It,0.0,0,"Drama, Music",7.4,"$39,100,956"
What's Love Got to Do with It,0.0,0,"Drama, Music",7.4,"$39,100,956"
What's Love Got to Do with It,0.0,0,"Drama, Music",7.4,"$39,100,956"
Jimmy Hollywood,0.0,30000000,Comedy,5.3,"$3,783,003"
Jimmy Hollywood,0.0,30000000,Comedy,5.3,"$3,783,003"
Jimmy Hollywood,0.0,30000000,Comedy,5.3,"$3,783,003"
Judgment Night,12136938.0,0,"Action, Thriller, Crime",6.6,"$12,526,677"
Judgment Night,12136938.0,0,"Action, Thriller, Crime",6.6,"$12,526,677"
Judgment Night,12136938.0,0,"Action, Thriller, Crime",6.6,"$12,526,677"
Jurassic Park,920100000.0,63000000,"Adventure, Science Fiction",8.2,"$407,185,075"
Jurassic Park,920100000.0,63000000,"Adventure, Science Fiction",8.2,"$407,185,075"
Jurassic Park,920100000.0,63000000,"Adventure, Science Fiction",8.2,"$407,185,075"
Kalifornia,2395231.0,9000000,"Thriller, Crime",6.7,"$2,395,231"
Kalifornia,2395231.0,9000000,"Thriller, Crime",6.7,"$2,395,231"
Kalifornia,2395231.0,9000000,"Thriller, Crime",6.7,"$2,395,231"
Killing Zoe,418961.0,1500000,"Action, Crime, Drama, Thriller",6.4,"$418,961"
Killing Zoe,418961.0,1500000,"Action, Crime, Drama, Thriller",6.4,"$418,961"
Killing Zoe,418961.0,1500000,"Action, Crime, Drama, Thriller",6.4,"$418,961"
King of the Hill,0.0,0,Drama,7.6,
King of the Hill,0.0,0,Drama,7.6,
King of the Hill,0.0,0,Drama,7.6,
Lassie,0.0,0,"Action, Adventure, Drama, Family",5.8,"$9,979,683"
Lassie,0.0,0,"Action, Adventure, Drama, Family",5.8,"$9,979,683"
Last Action Hero,137298489.0,85000000,"Adventure, Fantasy, Action, Comedy, Family",6.5,"$50,016,394"
Last Action Hero,137298489.0,85000000,"Adventure, Fantasy, Action, Comedy, Family",6.5,"$50,016,394"
Last Action Hero,137298489.0,85000000,"Adventure, Fantasy, Action, Comedy, Family",6.5,"$50,016,394"
Lightning Jack,0.0,0,"Action, Comedy, Western",5.5,"$16,821,273"
Lightning Jack,0.0,0,"Action, Comedy, Western",5.5,"$16,821,273"
M. Butterfly,1499795.0,0,"Drama, Romance",6.7,"$1,498,795"
M. Butterfly,1499795.0,0,"Drama, Romance",6.7,"$1,498,795"
Made in America,0.0,22000000,Comedy,5.1,"$44,942,695"
Malice,46405336.0,0,"Drama, Crime",6.5,"$46,405,336"
Malice,46405336.0,0,"Drama, Crime",6.5,"$46,405,336"
Malice,46405336.0,0,"Drama, Crime",6.5,"$46,405,336"
Manhattan Murder Mystery,11285588.0,13500000,"Comedy, Mystery",7.3,"$11,330,911"
Manhattan Murder Mystery,11285588.0,13500000,"Comedy, Mystery",7.3,"$11,330,911"
Menace II Society,27900000.0,3500000,"Drama, Action, Crime",7.5,"$27,912,072"
Menace II Society,27900000.0,3500000,"Drama, Action, Crime",7.5,"$27,912,072"
Menace II Society,27900000.0,3500000,"Drama, Action, Crime",7.5,"$27,912,072"
Executive Decision,121969216.0,55000000,"Action, Adventure, Drama, Thriller",6.5,"$56,569,216"
Executive Decision,121969216.0,55000000,"Action, Adventure, Drama, Thriller",6.5,"$56,569,216"
Executive Decision,121969216.0,55000000,"Action, Adventure, Drama, Thriller",6.5,"$56,569,216"
In the Realm of the Senses,0.0,0,"Drama, Romance",6.6,N/A
In the Realm of the Senses,0.0,0,"Drama, Romance",6.6,N/A
What Happened Was...,0.0,0,"Thriller, Comedy, Drama, Romance",7.2,N/A
What Happened Was...,0.0,0,"Thriller, Comedy, Drama, Romance",7.2,N/A
What Happened Was...,0.0,0,"Thriller, Comedy, Drama, Romance",7.2,N/A
Much Ado About Nothing,0.0,8000000,"Drama, Comedy, Romance",7.3,"$22,549,338"
Much Ado About Nothing,0.0,8000000,"Drama, Comedy, Romance",7.3,"$22,549,338"
Much Ado About Nothing,0.0,8000000,"Drama, Comedy, Romance",7.3,"$22,549,338"
Mr. Jones,0.0,0,"Drama, Romance",6.9,N/A
Mr. Jones,0.0,0,"Drama, Romance",6.9,N/A
Mr. Jones,0.0,0,"Drama, Romance",6.9,N/A
Mr. Wonderful,0.0,0,"Comedy, Romance",5.9,"$3,125,424"
Mr. Wonderful,0.0,0,"Comedy, Romance",5.9,"$3,125,424"
Mrs. Doubtfire,441286195.0,25000000,"Comedy, Drama, Family",7.1,"$219,195,243"
Mrs. Doubtfire,441286195.0,25000000,"Comedy, Drama, Family",7.1,"$219,195,243"
Mrs. Doubtfire,441286195.0,25000000,"Comedy, Drama, Family",7.1,"$219,195,243"
Naked,0.0,0,"Comedy, Drama",7.7,"$1,769,305"
Naked,0.0,0,"Comedy, Drama",7.7,"$1,769,305"
The Next Karate Kid,15826984.0,12000000,Adventure,4.6,"$8,914,777"
The Next Karate Kid,15826984.0,12000000,Adventure,4.6,"$8,914,777"
The Next Karate Kid,15826984.0,12000000,Adventure,4.6,"$8,914,777"
The New Age,0.0,0,"Comedy, Drama",5.7,"$245,217"
The New Age,0.0,0,"Comedy, Drama",5.7,"$245,217"
No Escape,15340000.0,20000000,"Action, Drama, Science Fiction, Thriller",6.8,"$27,288,872"
No Escape,15340000.0,20000000,"Action, Drama, Science Fiction, Thriller",6.8,"$27,288,872"
North,0.0,40000000,"Comedy, Drama, Family, Fantasy, Science Fiction",4.5,"$7,182,747"
North,0.0,40000000,"Comedy, Drama, Family, Fantasy, Science Fiction",4.5,"$7,182,747"
North,0.0,40000000,"Comedy, Drama, Family, Fantasy, Science Fiction",4.5,"$7,182,747"
Orlando,0.0,4000000,"Romance, Drama, Fantasy",7.1,"$5,377,643"
Orlando,0.0,4000000,"Romance, Drama, Fantasy",7.1,"$5,377,643"
Orlando,0.0,4000000,"Romance, Drama, Fantasy",7.1,"$5,377,643"
A Perfect World,135130999.0,30000000,"Crime, Drama, Thriller",7.5,"$31,130,999"
A Perfect World,135130999.0,30000000,"Crime, Drama, Thriller",7.5,"$31,130,999"
A Perfect World,135130999.0,30000000,"Crime, Drama, Thriller",7.5,"$31,130,999"
Philadelphia,206678440.0,26000000,Drama,7.7,"$77,446,440"
The Piano,116700000.0,7000000,"Drama, Romance",7.5,"$40,157,856"
The Piano,116700000.0,7000000,"Drama, Romance",7.5,"$40,157,856"
The Piano,116700000.0,7000000,"Drama, Romance",7.5,"$40,157,856"
Poetic Justice,27515786.0,14000000,"Drama, Romance",6.1,"$27,515,786"
Poetic Justice,27515786.0,14000000,"Drama, Romance",6.1,"$27,515,786"
The Program,23042200.0,0,Drama,6.5,"$13,074"
The Program,23042200.0,0,Drama,6.5,"$13,074"
The Program,23042200.0,0,Drama,6.5,"$13,074"
The Puppet Masters,8638072.0,0,"Horror, Science Fiction, Thriller",5.9,"$8,647,042"
The Puppet Masters,8638072.0,0,"Horror, Science Fiction, Thriller",5.9,"$8,647,042"
The Puppet Masters,8638072.0,0,"Horror, Science Fiction, Thriller",5.9,"$8,647,042"
Radioland Murders,0.0,0,"Comedy, Crime, Drama, Music, Mystery, Romance",6.1,"$1,316,865"
Radioland Murders,0.0,0,"Comedy, Crime, Drama, Music, Mystery, Romance",6.1,"$1,316,865"
Radioland Murders,0.0,0,"Comedy, Crime, Drama, Music, Mystery, Romance",6.1,"$1,316,865"
The Ref,11439193.0,11000000,Comedy,6.9,"$11,439,193"
The Ref,11439193.0,11000000,Comedy,6.9,"$11,439,193"
The Ref,11439193.0,11000000,Comedy,6.9,"$11,439,193"
The Remains of the Day,23237911.0,11500000,"Drama, Romance",7.8,"$23,237,911"
The Remains of the Day,23237911.0,11500000,"Drama, Romance",7.8,"$23,237,911"
Renaissance Man,24332324.0,40000000,"Comedy, War",6.2,"$24,332,324"
Renaissance Man,24332324.0,40000000,"Comedy, War",6.2,"$24,332,324"
Rising Sun,107198790.0,0,"Action, Drama, Thriller",6.3,"$63,179,523"
Rising Sun,107198790.0,0,"Action, Drama, Thriller",6.3,"$63,179,523"
Rising Sun,107198790.0,0,"Action, Drama, Thriller",6.3,"$63,179,523"
The Road to Wellville,0.0,0,"Comedy, Romance",5.9,"$6,562,513"
The Road to Wellville,0.0,0,"Comedy, Romance",5.9,"$6,562,513"
RoboCop 3,10696210.0,22000000,"Action, Adventure, Crime, Science Fiction, Thriller",4.2,"$10,696,210"
RoboCop 3,10696210.0,22000000,"Action, Adventure, Crime, Science Fiction, Thriller",4.2,"$10,696,210"
RoboCop 3,10696210.0,22000000,"Action, Adventure, Crime, Science Fiction, Thriller",4.2,"$10,696,210"
Robin Hood: Men in Tights,35739755.0,20000000,Comedy,6.7,"$35,739,755"
Robin Hood: Men in Tights,35739755.0,20000000,Comedy,6.7,"$35,739,755"
Robin Hood: Men in Tights,35739755.0,20000000,Comedy,6.7,"$35,739,755"
Romeo Is Bleeding,3275585.0,11500000,"Action, Crime, Drama, Thriller",6.5,"$3,275,585"
Romeo Is Bleeding,3275585.0,11500000,"Action, Crime, Drama, Thriller",6.5,"$3,275,585"
Romeo Is Bleeding,3275585.0,11500000,"Action, Crime, Drama, Thriller",6.5,"$3,275,585"
Romper Stomper,0.0,0,"Action, Drama, Thriller",6.8,"$175,340"
Romper Stomper,0.0,0,"Action, Drama, Thriller",6.8,"$175,340"
Romper Stomper,0.0,0,"Action, Drama, Thriller",6.8,"$175,340"
Ruby in Paradise,1001437.0,800000,"Drama, Romance",6.9,"$1,001,437"
Ruby in Paradise,1001437.0,800000,"Drama, Romance",6.9,"$1,001,437"
Rudy,22750363.0,12000000,Drama,7.5,"$22,881,563"
Rudy,22750363.0,12000000,Drama,7.5,"$22,881,563"
Rudy,22750363.0,12000000,Drama,7.5,"$22,881,563"
The Saint of Fort Washington,0.0,0,Drama,7.0,"$134,454"
Savage Nights,0.0,0,Drama,6.8,"$662,341"
Savage Nights,0.0,0,Drama,6.8,"$662,341"
Savage Nights,0.0,0,Drama,6.8,"$662,341"
Schindler's List,321365567.0,22000000,"Drama, History, War",9.0,"$96,898,818"
Schindler's List,321365567.0,22000000,"Drama, History, War",9.0,"$96,898,818"
Schindler's List,321365567.0,22000000,"Drama, History, War",9.0,"$96,898,818"
The Scout,0.0,0,"Comedy, Drama",5.4,"$2,694,234"
The Scout,0.0,0,"Comedy, Drama",5.4,"$2,694,234"
The Scout,0.0,0,"Comedy, Drama",5.4,"$2,694,234"
Searching for Bobby Fischer,7266383.0,0,Drama,7.4,"$7,266,383"
Searching for Bobby Fischer,7266383.0,0,Drama,7.4,"$7,266,383"
Searching for Bobby Fischer,7266383.0,0,Drama,7.4,"$7,266,383"
Second Best,0.0,0,Drama,6.8,"$86,115"
The Secret Garden,0.0,0,"Drama, Family, Fantasy",7.3,"$31,181,347"
The Secret Garden,0.0,0,"Drama, Family, Fantasy",7.3,"$31,181,347"
The Secret Garden,0.0,0,"Drama, Family, Fantasy",7.3,"$31,181,347"
Serial Mom,7820688.0,13000000,"Comedy, Crime, Horror, Thriller",6.8,"$7,820,688"
Serial Mom,7820688.0,13000000,"Comedy, Crime, Horror, Thriller",6.8,"$7,820,688"
Serial Mom,7820688.0,13000000,"Comedy, Crime, Horror, Thriller",6.8,"$7,820,688"
The Shadow,48063435.0,25000000,"Adventure, Fantasy, Action, Thriller, Science Fiction",6.1,"$32,063,435"
The Shadow,48063435.0,25000000,"Adventure, Fantasy, Action, Thriller, Science Fiction",6.1,"$32,063,435"
The Shadow,48063435.0,25000000,"Adventure, Fantasy, Action, Thriller, Science Fiction",6.1,"$32,063,435"
Shadowlands,0.0,22000000,"Drama, Romance",7.3,"$25,842,377"
Shadowlands,0.0,22000000,"Drama, Romance",7.3,"$25,842,377"
Shadowlands,0.0,22000000,"Drama, Romance",7.3,"$25,842,377"
Short Cuts,6110979.0,0,"Comedy, Drama",7.6,"$6,110,979"
Short Cuts,6110979.0,0,"Comedy, Drama",7.6,"$6,110,979"
A Simple Twist of Fate,0.0,0,"Drama, Family",6.3,"$3,430,583"
A Simple Twist of Fate,0.0,0,"Drama, Family",6.3,"$3,430,583"
Sirens,7770731.0,0,"Comedy, Drama",6.7,
Sirens,7770731.0,0,"Comedy, Drama",6.7,
Six Degrees of Separation,0.0,0,"Mystery, Drama, Comedy",6.8,"$6,405,918"
Six Degrees of Separation,0.0,0,"Mystery, Drama, Comedy",6.8,"$6,405,918"
Six Degrees of Separation,0.0,0,"Mystery, Drama, Comedy",6.8,"$6,405,918"
Sleepless in Seattle,227799884.0,21000000,"Comedy, Drama, Romance",6.8,"$126,808,165"
Sleepless in Seattle,227799884.0,21000000,"Comedy, Drama, Romance",6.8,"$126,808,165"
Sleepless in Seattle,227799884.0,21000000,"Comedy, Drama, Romance",6.8,"$126,808,165"
Sliver,116300000.0,40000000,"Drama, Thriller",5.1,"$36,300,000"
Sliver,116300000.0,40000000,"Drama, Thriller",5.1,"$36,300,000"
Blade Runner,33139618.0,28000000,"Science Fiction, Drama, Thriller",8.1,"$32,914,489"
Blade Runner,33139618.0,28000000,"Science Fiction, Drama, Thriller",8.1,"$32,914,489"
Blade Runner,33139618.0,28000000,"Science Fiction, Drama, Thriller",8.1,"$32,914,489"
Son in Law,36448200.0,0,"Comedy, Drama, Romance",5.9,"$36,448,400"
Son in Law,36448200.0,0,"Comedy, Drama, Romance",5.9,"$36,448,400"
Son in Law,36448200.0,0,"Comedy, Drama, Romance",5.9,"$36,448,400"
So I Married an Axe Murderer,11585483.0,20000000,"Comedy, Crime, Romance",6.5,"$11,585,483"
So I Married an Axe Murderer,11585483.0,20000000,"Comedy, Crime, Romance",6.5,"$11,585,483"
Striking Distance,0.0,30,"Crime, Action, Mystery, Thriller",5.9,"$24,107,867"
Striking Distance,0.0,30,"Crime, Action, Mystery, Thriller",5.9,"$24,107,867"
Striking Distance,0.0,30,"Crime, Action, Mystery, Thriller",5.9,"$24,107,867"
Harem,0.0,0,"History, Drama, Romance",4.7,N/A
Harem,0.0,0,"History, Drama, Romance",4.7,N/A
Harem,0.0,0,"History, Drama, Romance",4.7,N/A
Super Mario Bros.,20915465.0,48000000,"Adventure, Comedy, Family, Fantasy",4.2,"$20,915,465"
Super Mario Bros.,20915465.0,48000000,"Adventure, Comedy, Family, Fantasy",4.2,"$20,915,465"
Super Mario Bros.,20915465.0,48000000,"Adventure, Comedy, Family, Fantasy",4.2,"$20,915,465"
Surviving the Game,7690013.0,7400000,"Action, Adventure, Thriller, Crime",6.2,"$7,727,256"
Surviving the Game,7690013.0,7400000,"Action, Adventure, Thriller, Crime",6.2,"$7,727,256"
Surviving the Game,7690013.0,7400000,"Action, Adventure, Thriller, Crime",6.2,"$7,727,256"
Terminal Velocity,16478900.0,50000000,"Action, Thriller",5.5,"$16,487,349"
Terminal Velocity,16478900.0,50000000,"Action, Thriller",5.5,"$16,487,349"
Terminal Velocity,16478900.0,50000000,"Action, Thriller",5.5,"$16,487,349"
Thirty Two Short Films About Glenn Gould,0.0,0,"Drama, Music",7.3,"$1,319,521"
Thirty Two Short Films About Glenn Gould,0.0,0,"Drama, Music",7.3,"$1,319,521"
Thirty Two Short Films About Glenn Gould,0.0,0,"Drama, Music",7.3,"$1,319,521"
Threesome,0.0,0,"Comedy, Drama, Family, Romance",6.3,"$14,815,317"
Threesome,0.0,0,"Comedy, Drama, Family, Romance",6.3,"$14,815,317"
Threesome,0.0,0,"Comedy, Drama, Family, Romance",6.3,"$14,815,317"
The Nightmare Before Christmas,75634409.0,18000000,"Fantasy, Animation, Family",7.9,"$94,707,435"
The Nightmare Before Christmas,75634409.0,18000000,"Fantasy, Animation, Family",7.9,"$94,707,435"
The Nightmare Before Christmas,75634409.0,18000000,"Fantasy, Animation, Family",7.9,"$94,707,435"
The Three Musketeers,53898845.0,30000000,"Action, Adventure, Comedy",5.7,"$20,374,484"
The Three Musketeers,53898845.0,30000000,"Action, Adventure, Comedy",5.7,"$20,374,484"
The Three Musketeers,53898845.0,30000000,"Action, Adventure, Comedy",5.7,"$20,374,484"
Tombstone,56505065.0,25000000,"Action, Adventure, Drama, History, Western",7.8,"$56,505,065"
Tombstone,56505065.0,25000000,"Action, Adventure, Drama, History, Western",7.8,"$56,505,065"
Tombstone,56505065.0,25000000,"Action, Adventure, Drama, History, Western",7.8,"$56,505,065"
Trial by Jury,0.0,0,"Drama, Action, Thriller",5.4,"$6,971,777"
Trial by Jury,0.0,0,"Drama, Action, Thriller",5.4,"$6,971,777"
Trial by Jury,0.0,0,"Drama, Action, Thriller",5.4,"$6,971,777"
True Romance,12281551.0,12500000,"Action, Thriller, Crime, Romance",7.9,"$12,281,551"
True Romance,12281551.0,12500000,"Action, Thriller, Crime, Romance",7.9,"$12,281,551"
True Romance,12281551.0,12500000,"Action, Thriller, Crime, Romance",7.9,"$12,281,551"
The War Room,0.0,0,"Documentary, History",7.4,"$901,668"
The War Room,0.0,0,"Documentary, History",7.4,"$901,668"
The Pagemaster,13670688.0,27000000,"Fantasy, Science Fiction, Family, Animation",6.2,"$13,670,688"
The Pagemaster,13670688.0,27000000,"Fantasy, Science Fiction, Family, Animation",6.2,"$13,670,688"
The Pagemaster,13670688.0,27000000,"Fantasy, Science Fiction, Family, Animation",6.2,"$13,670,688"
"Paris, France",0.0,0,"Drama, Comedy",5.1,"$44,159"
"Paris, France",0.0,0,"Drama, Comedy",5.1,"$44,159"
"Paris, France",0.0,0,"Drama, Comedy",5.1,"$44,159"
"The Beans of Egypt, Maine",0.0,0,,5.4,"$73,956"
Welcome to the Dollhouse,0.0,0,"Comedy, Drama",7.4,"$4,569,019"
Welcome to the Dollhouse,0.0,0,"Comedy, Drama",7.4,"$4,569,019"
Germinal,0.0,0,"Drama, Romance",7.1,N/A
Germinal,0.0,0,"Drama, Romance",7.1,N/A
Chasers,1596687.0,0,"Comedy, Romance",5.2,"$1,596,687"
Chasers,1596687.0,0,"Comedy, Romance",5.2,"$1,596,687"
Chasers,1596687.0,0,"Comedy, Romance",5.2,"$1,596,687"
Cronos,0.0,0,"Drama, Horror, Thriller",6.7,"$621,392"
Cronos,0.0,0,"Drama, Horror, Thriller",6.7,"$621,392"
Cronos,0.0,0,"Drama, Horror, Thriller",6.7,"$621,392"
Naked in New York,0.0,0,"Comedy, Romance",5.6,"$1,038,959"
Naked in New York,0.0,0,"Comedy, Romance",5.6,"$1,038,959"
Kika,0.0,0,"Comedy, Drama",6.5,"$2,019,581"
Bhaji on the Beach,0.0,0,"Comedy, Drama",6.4,"$734,634"
Bhaji on the Beach,0.0,0,"Comedy, Drama",6.4,"$734,634"
Bhaji on the Beach,0.0,0,"Comedy, Drama",6.4,"$734,634"
Little Big League,0.0,0,"Comedy, Family",6.2,"$12,267,790"
Little Big League,0.0,0,"Comedy, Family",6.2,"$12,267,790"
Little Big League,0.0,0,"Comedy, Family",6.2,"$12,267,790"
The Slingshot,0.0,0,Drama,6.5,"$308,368"
Foreign Student,0.0,0,"Drama, Romance",5.9,"$113,727"
